City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
298,Carnarvon,ZA,-33.5906,26.891,56.17,97,100,1.99,overcast clouds
299,Buritizeiro,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
300,Trairi,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
301,Kaoma,ZM,-10.3845,28.698,71.53,41,87,4.12,overcast clouds
302,Siero,ES,43.5547,-5.9248,69.19,82,75,3.44,broken clouds
303,Vestmannaeyjar,IS,63.8424,-22.4338,53.55,87,40,16.11,scattered clouds
304,Sao Jose Da Coroa Grande,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
305,Vila Franca Do Campo,PT,32.6667,-17.1,73.71,81,5,7.23,clear sky
306,Inirida,CO,6.3017,-70.2041,80.19,81,55,5.57,broken clouds
307,Christchurch,NZ,-46.6,168.3333,39.79,72,100,6.96,overcast clouds
308,Hami,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
309,Berlevag,NO,71.0357,27.8492,51.75,100,0,2.3,clear sky
310,Altay,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
311,Achisay,KZ,48.8264,58.1442,69.53,44,97,8.41,overcast clouds
312,La Reforma,MX,22.8909,-109.9124,97.61,49,0,17.27,clear sky
313,Upernavik,GL,60.1432,-45.2371,50.36,85,16,13.94,few clouds
314,Ndele,CF,4.2567,18.4158,70.95,97,98,1.32,overcast clouds
315,San Jeronimo,MX,22.8909,-109.9124,97.61,49,0,17.27,clear sky
316,Necochea,AR,-54.8,-68.3,31.66,86,100,21.85,snow
317,Sioux Lookout,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
318,Nelson Bay,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
319,Axim,GH,5.7947,0.8973,75.31,75,32,10.76,scattered clouds
320,Omboue,GA,-3.432,10.6554,70.39,93,88,7.76,overcast clouds
321,Moratuwa,LK,5.9485,80.5353,77.85,87,91,14.14,overcast clouds
322,Ishinomaki,JP,35.0,132.2167,75.13,66,100,6.35,overcast clouds
323,Muisne,EC,-0.7393,-90.3518,78.76,100,94,8.01,overcast clouds
324,Taltal,CL,-53.15,-70.9167,35.62,80,75,23.02,broken clouds
325,Awash,ET,8.9833,40.1667,70.59,74,97,6.06,light rain
326,Madhipura,IN,25.9667,84.8667,80.53,82,100,8.9,moderate rain
327,Avera,PF,-23.1203,-134.9692,73.35,75,0,3.98,clear sky
328,Sijunjung,ID,-8.345,113.6058,71.04,90,6,3.83,clear sky
329,Inhambane,MZ,-19.8436,34.8389,68.09,94,0,5.75,clear sky
330,Elko,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
331,Saint-Donat-De-Montcalm,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
332,Buchanan,LR,5.8808,-10.0467,74.3,82,98,10.87,overcast clouds
333,Port Blair,IN,25.9667,84.8667,80.53,82,100,8.9,moderate rain
334,Visnes,NO,71.0357,27.8492,51.75,100,0,2.3,clear sky
335,Raudeberg,NO,71.0357,27.8492,51.75,100,0,2.3,clear sky
336,Guerrero Negro,MX,22.8909,-109.9124,97.61,49,0,17.27,clear sky
337,Luganville,VU,-13.8833,167.55,81.27,83,75,0.0,broken clouds
338,Oksfjord,NO,71.0357,27.8492,51.75,100,0,2.3,clear sky
339,Dongsheng,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
340,Bolshoy Kamen,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
341,Glodeni,MD,47.7708,27.5144,70.38,61,24,12.41,few clouds
342,Eureka,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
343,Cuyahoga Falls,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
344,Muzhi,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
